dyndns_domains,isBad
ns01.biz,TRUE
ns01.info,TRUE
ns01.us,TRUE
ns02.biz,TRUE
ns02.info,TRUE
ns02.info,TRUE
ns02.us,TRUE
ns1.name,TRUE
ns2.name,TRUE
ns3.name,TRUE
ns3.name,TRUE
ns360.info,TRUE
nsmp.ru,TRUE
nswier.edu.au,TRUE
ntdll.net,TRUE
nuance-dent.ru,TRUE
nucky.org,TRUE
nukenin.com,TRUE
nullvisuals.com,TRUE
nuptialimages.com,TRUE
nuumc.ru,TRUE
nuvostyle.com,TRUE
nv17.com,TRUE
nx.tc,TRUE
nycr.us,TRUE
nystagm.us,TRUE
o2.sg,TRUE
o88-51-51-6o9.co.uk,TRUE
ob-security.info,TRUE
ocry.com,TRUE
odysol.com,TRUE
odysseussolutions.com,TRUE
office-on-the.net,TRUE
offline.lt,TRUE
ograjensek.org,TRUE
ohbah.com,TRUE
ohfree.net,TRUE
ohi.tw,TRUE
ohstyle.net,TRUE
oinkoink.us,TRUE
okcolo.com,TRUE
olbiz.net,TRUE
oldergames.ru,TRUE
ole32.com,TRUE
olife.org,TRUE
omfg.pl,TRUE
omghaircut.com,TRUE
omghairstyles.net,TRUE
omnilux.ru,TRUE
on-the-web.tv,TRUE
onedot.eu,TRUE
onedumb.com,TRUE
onexw.com,TRUE
online-literature.com,TRUE
online-ooo.ru,TRUE
only.cx,TRUE
onmypc.biz,TRUE
onmypc.info,TRUE
onmypc.net,TRUE
onmypc.org,TRUE
onmypc.us,TRUE
onnepank.ee,TRUE
oo.fi,TRUE
ooz.ch,TRUE
openoffcampus.com,TRUE
opensrc.mx,TRUE
openvrml.org,TRUE
opticalize.com,TRUE
optimizare-seo.ro,TRUE
or.gs,TRUE
orangerobot.com,TRUE
orblogs.org,TRUE
orenznakomstva.ru,TRUE
org.org,TRUE
organiccrap.com,TRUE
organiccrap.com,TRUE
organiccrap.com,TRUE
orgoro.com,TRUE
orientalecstasy.com,TRUE
orientalxtasy.com,TRUE
ortist.in,TRUE
orts.ru,TRUE
ospreynet.info,TRUE
otgroup.kz,TRUE
otzo.com,TRUE
otzo.com,TRUE
otzo.com,TRUE
ourhobby.com,TRUE
ourhobby.com,TRUE
outcode.eu,TRUE
overcomingledger.in,TRUE
oviivory.com,TRUE
owned.hu,TRUE
oyuncehennemi.com,TRUE
ozziesworld.com,TRUE
p-k-t.ru,TRUE
pacaran.org,TRUE
pacific-diagnostic.com,TRUE
packetflood.net,TRUE
packeting.eu,TRUE
paklenica-avanturist.com,TRUE
panchevnet.co.uk,TRUE
papara.ro,TRUE
parikh.net,TRUE
partis.si,TRUE
partner-sms.com,TRUE
partsdo.com,TRUE
partshotlist.com,TRUE
partyfan.net,TRUE
pascucci.com,TRUE
pastalovers.net,TRUE
patelmortgage.com,TRUE
patov.com,TRUE
patras-patras.com,TRUE
patrin.info,TRUE
patternsmithing.com,TRUE
paulbeard.org,TRUE
pauljsolomon.net,TRUE
paymodels.com,TRUE
pays.to,TRUE
pboss.com.ar,TRUE
pcanywhere.net,TRUE
pcanywhere.net,TRUE
pclinuxos.su,TRUE
pdxweb.net,TRUE
peachyweb.com,TRUE
pentagon.ru,TRUE
pentegy.ru,TRUE
pentrunoi.ro,TRUE
perkasi.org,TRUE
persib.org,TRUE
perspektiva.si,TRUE
petewhite67.com,TRUE
petrix.net,TRUE
petrykin.ru,TRUE
petrykina.ru,TRUE
pgharts.org,TRUE
phdtalent.com,TRUE
phillisdiller.com,TRUE
photo-frame.com,TRUE
photosapiens.ru,TRUE
photosofarkansas.com,TRUE
php-dev.net,TRUE
phyllisdiller.us,TRUE
piccoa.org,TRUE
piensachile.com,TRUE
pieseautoclio.ro,TRUE
pingtung.tv,TRUE
pintravel.ro,TRUE
pirat3.com,TRUE
pisoft.ch,TRUE
pitcairn.pn,TRUE
pitsot.ru,TRUE
pivert.org,TRUE
placebuilders.com,TRUE
planetgadget.co.za,TRUE
playah.in,TRUE
pluginfree.net,TRUE
plugs.it,TRUE
plwgroup.com,TRUE
pm4all.org,TRUE
png.lt,TRUE
poblish.org,TRUE
pocho.cl,TRUE
podzone.net,TRUE
podzone.org,TRUE
pogramkran.net,TRUE
poker-poker-slots.com,TRUE
polaczyk.com,TRUE
polipan.com.br,TRUE
polissya.eu,TRUE
poltek-kampar.ac.id,TRUE
pomsys.biz,TRUE
poppop.com,TRUE
popsamustdie.net,TRUE
pornandpot.com,TRUE
porndl.eu,TRUE
port0.org,TRUE
port25.biz,TRUE
port25.biz,TRUE
port25.biz,TRUE
portalindustries.org,TRUE
portrelay.com,TRUE
portrelay.com,TRUE
positrium.org,TRUE
possessed.us,TRUE
pottlot.com,TRUE
powderday.ru,TRUE
powellairplane.org,TRUE
poweronline.tw,TRUE
powerstrike.org,TRUE
pp.ua,TRUE
ppalma.cl,TRUE
praktikon.ru,TRUE
prapanca.net,TRUE
prasetyo.us,TRUE
prawda2.info,TRUE
prehistoric.biz,TRUE
prelux.ru,TRUE
presstoday.net,TRUE
prettyweak.com,TRUE
previewscontract.in,TRUE
priamaakcia.sk,TRUE
priceone.com,TRUE
prikolin.ru,TRUE
primamoda.ru,TRUE
primatechange.com,TRUE
primavera.hk,TRUE
primeent.in,TRUE
prince-d-egypte.ch,TRUE
princessofkos.com,TRUE
princetontrans.com,TRUE
prink.md,TRUE
printstudio.lv,TRUE
pristineprinting.com,TRUE
privat-server.net,TRUE
privatedns.org,TRUE
privateimport.jp,TRUE
privatename.org,TRUE
professionalteam.ru,TRUE
profinet.ro,TRUE
profx.net,TRUE
progr.am,TRUE
programsaati.com,TRUE
progress.sg,TRUE
project.li,TRUE
promedalliance.com,TRUE
propoleo.cl,TRUE
prostate90.com,TRUE
prostipad.si,TRUE
protivovor.ru,TRUE
proxydns.com,TRUE
proxydns.com,TRUE
prujem.cz,TRUE
ps3hax.net,TRUE
psdbpg.com.br,TRUE
psso.org,TRUE
psybnc.eu,TRUE
psybnc.org,TRUE
psycholifting.ru,TRUE
psychomatrix.ru,TRUE
publi.ch,TRUE
publicbar.com,TRUE
pullingtubes.com,TRUE
puncut.com,TRUE
punk.dj,TRUE
punked.us,TRUE
purple-links.info,TRUE
puzzled.ru,TRUE
pwnz.org,TRUE
qc.to,TRUE
qhigh.com,TRUE
qpoe.com,TRUE
qtweb.co.uk,TRUE
quachdaica.info,TRUE
quannhacvang.com,TRUE
queerline.de,TRUE
quinconsult.my,TRUE
qwerp.org,TRUE
r-o-o-t.net,TRUE
r-u-crazy.net,TRUE
r00t.la,TRUE
r4z0r5.com,TRUE
ra-team.ru,TRUE
racyshade.com,TRUE
radauti.ro,TRUE
radio-brasov.ro,TRUE
radio-zvez.info,TRUE
radioamator.ro,TRUE
radiofavorit.ro,TRUE
radiohead.cl,TRUE
radionline.cl,TRUE
raffelsieper.net,TRUE
ragebroadheads.com,TRUE
railpage.org,TRUE
rapphim.org,TRUE
raul2008.com,TRUE
raveforum.ru,TRUE
rawcomp.com,TRUE
rawio.com,TRUE
razorhack.org,TRUE
readmyblog.org,TRUE
reasonman.com,TRUE
rebatesrule.net,TRUE
rebootconsulting.com,TRUE
rebro.org,TRUE
recruitment7.com,TRUE
recyclesolutionsllc.com,TRUE
red-links.com,TRUE
redbirdrestaurant.com,TRUE
reddirtdash.ca,TRUE
redirectme.net,TRUE
redirectme.net,TRUE
redlusciouslips.com.my,TRUE
regdomains.com,TRUE
region-virta.ru,TRUE
regmi.com.np,TRUE
reliarac.com,TRUE
reliarack.com,TRUE
remadecorp.com,TRUE
remoteaccess.me,TRUE
requiemproject.org,TRUE
rescuepc.com,TRUE
resfest.com.br,TRUE
restrainingregulation.com,TRUE
reve.org.ru,TRUE
revision29.com,TRUE
revitcity.com,TRUE
revyxorp.com,TRUE
rhythmroom.org,TRUE
ribalkaiohota.ru,TRUE
richlorenz.com,TRUE
rickrodriguezjr.com,TRUE
riew.net,TRUE
rilhas.com,TRUE
rinaldus.ru,TRUE
rincondelmotor.com,TRUE
risunkirus.info,TRUE
rjshomeimprovement.com,TRUE
rlogin.org,TRUE
rlstuff.net,TRUE
rltk.org,TRUE
rmec.net,TRUE
ro.lt,TRUE
robbieb.me.uk,TRUE
robofun.ro,TRUE
rocketcat.info,TRUE
rockingwranchinc.com,TRUE
rockonline.cl,TRUE
roeim.com,TRUE
rogueimc.org,TRUE
romaliver.com,TRUE
romaniachat.eu,TRUE
rootshell.la,TRUE
rosebanditz.us,TRUE
roth.ca,TRUE
routemehome.com,TRUE
rovag.org,TRUE
royord.com,TRUE
roz-graf-x.com,TRUE
rpcthai.com,TRUE
rpocc.ru,TRUE
rtr.gr,TRUE
rtx.com.br,TRUE
rugu.com,TRUE
runi.ca,TRUE
runtrax.net,TRUE
ruok.org,TRUE
rushara.net,TRUE
rushbean.com,TRUE
russkoeumea.com,TRUE
rutele.org.ru,TRUE
rwbcode.com,TRUE
s1.lv,TRUE
saadsaleem.com,TRUE
sacpower.com,TRUE
sadayuki.jp,TRUE
salaban.info,TRUE
sales-people.ru,TRUE
saleykt.ru,TRUE
sambergs.se,TRUE
sannon-stamm.com,TRUE
santpere.es,TRUE
sany.ir,TRUE
sapa2010.com,TRUE
sasakure.biz,TRUE
sat-dv.ru,TRUE
sat-infotech.com,TRUE
satanbitch.co.uk,TRUE
satanic.ro,TRUE
satfreak.org,TRUE
saunariga.lv,TRUE
saundrahart.com,TRUE
savage.nu,TRUE
saveabunny.org,TRUE
saves-the-whales.com,TRUE
savoryape.com,TRUE
saxtondrive.com,TRUE
say86.com,TRUE
sbak.org,TRUE
scadi.cl,TRUE
schnocklake.de,TRUE
school-212.info,TRUE
school38.org,TRUE
schoolopros.ru,TRUE
scieron.com,TRUE
scirocco-club.ru,TRUE
scm.com.np,TRUE
scoople.it,TRUE
scorm.gr,TRUE
scottlewisonline.com,TRUE
scrapitsoftware.com,TRUE
scrapper-site.net,TRUE
scrapping.cc,TRUE
scriptkiddie.eu,TRUE
sdp-mos.ru,TRUE
sdprocess.com,TRUE
searchsubmitexpert.com,TRUE
sec-dns.net,TRUE
secondary.net,TRUE
secularpineapple.com,TRUE
securityminders.com,TRUE
securityroot.org,TRUE
sektori.org,TRUE
selfhost.nl,TRUE
selfip.biz,TRUE
selfip.com,TRUE
selfip.info,TRUE
selfip.net,TRUE
selfip.org,TRUE
sellclassics.com,TRUE
sellclassics.com,TRUE
sells-for-less.com,TRUE
sells-for-u.com,TRUE
sells-it.net,TRUE
sellsyourhome.org,TRUE
selux.ru,TRUE
semashare.com,TRUE
sendsmtp.com,TRUE
sendtext.ca,TRUE
senic.ca,TRUE
sensitiveit.com,TRUE
seo112.ro,TRUE
serendipitybirthdoula.com,TRUE
sergecom.ru,TRUE
servebbs.com,TRUE
servebbs.net,TRUE
servebbs.org,TRUE
servebeer.com,TRUE
serveblog.net,TRUE
servecounterstrike.com,TRUE
serveftp.com,TRUE
serveftp.net,TRUE
serveftp.org,TRUE
servegame.com,TRUE
servegame.org,TRUE
servehalflife.com,TRUE
servehttp.com,TRUE
servemp3.com,TRUE
servepics.com,TRUE
servequake.com#,TRUE
servercide.com,TRUE
servernux.com,TRUE
serverpit.com,TRUE
serverthuis.com,TRUE
serverthuis.nl,TRUE
serveuser.com,TRUE
serveusers.com,TRUE
serviciiutile.ro,TRUE
sevlan.ru,TRUE
sexidude.com,TRUE
sexidude.com,TRUE
sexlab.su,TRUE
sexmistrz.pl,TRUE
sextube.ro,TRUE
sexxxy.biz,TRUE
sexyhosting.biz,TRUE
sexypenguins.com,TRUE
sghr.jp,TRUE
sh1tbox.com,TRUE
shaadistress.com,TRUE
shacknet.nu,TRUE
sharifulin.ru,TRUE
sheepindonesia.org,TRUE
shekinahphotography.com,TRUE
shell.la,TRUE
shellaccount.info,TRUE
shellcode.eu,TRUE
shen.cl,TRUE
shidduchdater.com,TRUE
shit.la,TRUE
shop.ms,TRUE
shop.tm,TRUE
shyschoolboys.com,TRUE
signr.com,TRUE
siio.tk,TRUE
sikt.ir,TRUE
silksky.com,TRUE
silverimage.ru,TRUE
simma.ro,TRUE
simple-url.com,TRUE
simplecharity.com,TRUE
simplyflowers.co.za,TRUE
sintesis.cl,TRUE
siriusware.net,TRUE
sitelutions.com,TRUE
sixgod.com,TRUE
sixqos.com,TRUE
sixth.biz,TRUE
sjboscoministry.com,TRUE
skies.tw,TRUE
skolkovskie.ru,TRUE
skottles.com,TRUE
skyshard.com,TRUE
sleepingwolf.net,TRUE
slipperyslope.ca,TRUE
sllabs.com,TRUE
slowblog.com,TRUE
sluchamy.net,TRUE
slx.nl,TRUE
slyip.com,TRUE
slyip.net,TRUE
smallbizdns.com,TRUE
smallbizdns.net,TRUE
smallbizdns.org,TRUE
smarket.ro,TRUE
smart-vrn.ru,TRUE
smartfox.us,TRUE
smcmobile.ro,TRUE
smelly.cc,TRUE
smirt.ch,TRUE
smo3.tv,TRUE
smokie.biz,TRUE
smser.biz,TRUE
sne.jp,TRUE
snedkov.ru,TRUE
soccon.net,TRUE
society.pk,TRUE
sofasurfer.ch,TRUE
sofasurfer.org,TRUE
softwareacrobatics.com,TRUE
softwarethaidd.net,TRUE
solardistro.info,TRUE
solea-research.com,TRUE
solfa.org,TRUE
someprofs.org,TRUE
somos1.com.br,TRUE
sonick-fire.com,TRUE
sonydistribution.ro,TRUE
soon.it,TRUE
soprano1.ca,TRUE
sp-aero.ru,TRUE
space-to-rent.com,TRUE
spacehat.net,TRUE
spacetechnology.net,TRUE
spectr74.ru,TRUE
speedy-fit.co.uk,TRUE
spiegs.com,TRUE
spreezio.biz,TRUE
spstali.ru,TRUE
spsune.lv,TRUE
spy-agents.net,TRUE
spys.ru,TRUE
sql01.com,TRUE
sqlwebprog.com,TRUE
squadplay.com,TRUE
squirly.info,TRUE
srs-perm.ru,TRUE
ssctm.com,TRUE
ssh01.com,TRUE
ssh22.net,TRUE
ssl443.org,TRUE
ssmailer.com,TRUE
stalker.fi,TRUE
stan.cn,TRUE
stan.hk,TRUE
star.is,TRUE
starcraftgame.com.ar,TRUE
starkom.ru,TRUE
starofrose.com,TRUE
statanalyze.cn,TRUE
statusuri.ws,TRUE
stbernadetteschool.net,TRUE
steelyjames.com,TRUE
stellabaguette.biz,TRUE
stellarsun.com,TRUE
stemline.com,TRUE
steni.us,TRUE
stereon.ru,TRUE
stes.fi,TRUE
steverosato.com,TRUE
stfu-kthx.net,TRUE
stineri.ro,TRUE
stipeserver.com,TRUE
stjohnsboonton.com,TRUE
stnet.nl,TRUE
stocktester.ru,TRUE
stonelinks.org,TRUE
stoupin.ru,TRUE
strangled.net,TRUE
strategic-solar.com,TRUE
streame.tv,TRUE
strecker.ch,TRUE
streetdirectory.co.id,TRUE
streetdirectory.com.my,TRUE
streetdirectory.net,TRUE
streetracer.org,TRUE
strezh.info,TRUE
strictus.com,TRUE
stride.com.br,TRUE
stroycm.ru,TRUE
stroyteh21.ru,TRUE
structural.ro,TRUE
studio-m.ro,TRUE
studreality.ru,TRUE
stuff-4-sale.org,TRUE
stuff-4-sale.us,TRUE
stuns.org,TRUE
stvad.org,TRUE
stx.nl,TRUE
style.pk,TRUE
suanningle.com,TRUE
subsonic.us,TRUE
suckit.biz,TRUE
suckmyfuckingdick.biz,TRUE
sufude.ru,TRUE
suicide-forum.com,TRUE
suka.se,TRUE
sullyhome.net,TRUE
sumibi.org,TRUE
sun-chaser.com,TRUE
sunltd.ru,TRUE
supersuccess-indonesia.com,TRUE
suplacard.com,TRUE
surak-zhauap.kz,TRUE
surfnet.ca,TRUE
suroot.com,TRUE
sux.ms,TRUE
svadbapodkluch.ru,TRUE
svansen.se,TRUE
sveinng.com,TRUE
svengo.de,TRUE
svlen.ru,TRUE
svmblocker.com,TRUE
swarchy.com,TRUE
swe.net,TRUE
sweet-kisses.org,TRUE
sweetriders.com,TRUE
swinmail.com,TRUE
sxn.us,TRUE
syntheticzero.com,TRUE
syscn.com,TRUE
sytes.net,TRUE
t-blog.ru,TRUE
t0.ru,TRUE
t28.net,TRUE
t31.org,TRUE
taca.cat,TRUE
tacowolf.com,TRUE
tagan-rog.info,TRUE
tagtung.com,TRUE
taidzi.com,TRUE
takacs.me,TRUE
takie.pl,TRUE
taktau.me.uk,TRUE
tallerideas.com,TRUE
tallison.com,TRUE
talltree.us,TRUE
tang.la,TRUE
tarsam.eu,TRUE
tarzanka.ru,TRUE
tbc.edu.mx,TRUE
tcebd.com,TRUE
tdooner.com,TRUE
teaches-yoga.com,TRUE
teakwondo.one.pl,TRUE
teamplus.co.uk,TRUE
teamslack.net,TRUE
techelp.it,TRUE
techgoodness.com,TRUE
technical-college.com,TRUE
techniice.ro,TRUE
technopagans.com,TRUE
techsofts.com,TRUE
tecnongroup.com,TRUE
tecnova.com.br,TRUE
tecrep-inc.net,TRUE
teksunpv.com,TRUE
teleconomiser.com,TRUE
telekomunikasyon.web.tr,TRUE
telprocompany.com,TRUE
tender.is,TRUE
tenz.net,TRUE
teranova.ca,TRUE
terly.ru,TRUE
terradata.biz,TRUE
tetrisbox.com,TRUE
tetuku.com,TRUE
tfg.lv,TRUE
tftpd.net,TRUE
tftpd.net,TRUE
thcgirls.com,TRUE
the-hell.org,TRUE
theamigan.net,TRUE
thearchitech.com,TRUE
thebackupbox.biz,TRUE
thebackupbox.com,TRUE
thebackupbox.net,TRUE
thebackupbox.org,TRUE
theblacklist.org,TRUE
theblaneys.net,TRUE
thecalvary.org,TRUE
thegmc.com,TRUE
theharderview.com,TRUE
thejordaans.com,TRUE
thekillersfansite.com,TRUE
themafia.info,TRUE
thenme.net,TRUE
theoceanforest.com,TRUE
thesecretworld.ru,TRUE
thesoupbones.com,TRUE
thestartupspot.com,TRUE
thethomasspot.com,TRUE
thevirus.ro,TRUE
thfnn.com,TRUE
thirdavenuevillage.com,TRUE
thisisatestabc123test.com,TRUE
thoughtclicks.com,TRUE
threecanoes.com,TRUE
threesisterstoys.com,TRUE
thruhere.net,TRUE
thuisserver.com,TRUE
tigabintangjaya.com,TRUE
time4film.ru,TRUE
tine.si,TRUE
tinkerin.com,TRUE
tintira.com,TRUE
tinyint.info,TRUE
tipom.si,TRUE
tipsgames.net,TRUE
tiramisu.sk,TRUE
tiver.se,TRUE
tmp.sh,TRUE
tnebldc.org,TRUE
tnl.jp,TRUE
toh.info,TRUE
tokomaya.com,TRUE
tomdaly.org,TRUE
tomsplaceontheinternet.com,TRUE
toogoofy.com,TRUE
topdanang.com,TRUE
tophi.org,TRUE
topteen.ca,TRUE
touchbutnothings.in,TRUE
toutges.us,TRUE
toyoaviation.ro,TRUE
toyotasellers.com,TRUE
toythieves.com,TRUE
trackbacks.org,TRUE
traeumtgerade.de,TRUE
traffic-institute.mn,TRUE
tragazorras.com,TRUE
traihn.info,TRUE
trailsendfarms.com,TRUE
trallala.ch,TRUE
translate.ch,TRUE
travelucion.ru,TRUE
trcint.com,TRUE
trenuj.com,TRUE
tresgarras.com,TRUE
tretinaprinting.com,TRUE
trickip.net,TRUE
trickip.org,TRUE
triple-ef.net,TRUE
tristancartledge.com,TRUE
trocko.org,TRUE
trocuoi.net,TRUE
trout.pl,TRUE
truchinga.org,TRUE
truecsi.org,TRUE
trumgame.net,TRUE
truthvid.com,TRUE
truthvideos.net,TRUE
tsgglobal.com,TRUE
tss.com.my,TRUE
tsu-ji.jp,TRUE
tt.cx,TRUE
tth.cl,TRUE
ttl60.com,TRUE
ttl60.org,TRUE
tuck.tw,TRUE
tulpart.com,TRUE
tuma.cc,TRUE
turichile.cl,TRUE
turndial.com,TRUE
tushna-hram.ru,TRUE
tuxwarez.info,TRUE
tv-l.ru,TRUE
tvio.ru,TRUE
tvlinux.com,TRUE
tvrama.ru,TRUE
tvzdocumentary.com,TRUE
tweetsentiments.com,TRUE
twilightparadox.com,TRUE
tworiverssoftware.com,TRUE
twow.ru,TRUE
tzafrir.org.il,TRUE
tzo.com,TRUE
ua-safgrad.org,TRUE
ub3r.geek.nz,TRUE
ucronia.com,TRUE
ugo.si,TRUE
uileon.edu.mx,TRUE
uk.is,TRUE
uk.to,TRUE
ukstokes.com,TRUE
ultimate-fight.net,TRUE
ultimatedecision.lv,TRUE
ultramodernlifetraininglab.com,TRUE
ulum.org,TRUE
undefeated.eu,TRUE
underirc.net,TRUE
undo.it,TRUE
uni.cc,TRUE
uni.cx,TRUE
unibutton.com,TRUE
universal.edu.au,TRUE
unkill.org,TRUE
unonic.com,TRUE
unoutsourced.com,TRUE
uoflsigep.org,TRUE
uplink.li,TRUE
urinechicks.com,TRUE
us.ms,TRUE
us.to,TRUE
usb-turn-table.co.uk,TRUE
used-towtrucks.com,TRUE
useitorlose.it,TRUE
user32.com,TRUE
usr.sh,TRUE
uss-spb.com,TRUE
v-i-o.us,TRUE
v-tlt.ru,TRUE
v4.net,TRUE
v8.ru,TRUE
vacatello.com.ar,TRUE
vadalus.co01zc.com,TRUE
vagilased.ee,TRUE
vakcinator.ru,TRUE
valleyledger.com,TRUE
van.web.id,TRUE
vankin.de,TRUE
vao-intourist.ru,TRUE
vasilp.gr,TRUE
vaughngass.com,TRUE
vb.hk,TRUE
vectorlight.ru,TRUE
vectorskills.com.br,TRUE
veli4ko.ru,TRUE
ven.bz,TRUE
venez.fr,TRUE
ventureswest.com,TRUE
verdefaith.org,TRUE
verymad.net,TRUE
veta.su,TRUE
vggtramites.gov.ar,TRUE
viajecerto.tur.br,TRUE
viamisoftware.com,TRUE
videocorsi.ch,TRUE
vietnam.ro,TRUE
vietnam7.com,TRUE
viimeisetsanat.fi,TRUE
villaparker.com,TRUE
vindme.nl,TRUE
violates.us,TRUE
visasusa.net,TRUE
vist.as,TRUE
vitriol.com.tr,TRUE
vitu.ch,TRUE
vizvaz.com,TRUE
vkagent.ru,TRUE
vkinobudke.ru,TRUE
vkinokresle.ru,TRUE
vkradio.com,TRUE
vlab.pp.ru,TRUE
vlad-kdc.ru,TRUE
vnpro.biz,TRUE
vo3.net,TRUE
vointsev.ru,TRUE
voip01.com,TRUE
votepair.ca,TRUE
voxelperfect.net,TRUE
vpillss.net,TRUE
vpn.md,TRUE
vpsi.com.pe,TRUE
vr.lt,TRUE
vrs.pl,TRUE
vsehorosho.ru,TRUE
vxe6.net,TRUE
vykt.ru,TRUE
w-f.com.ar,TRUE
wajiw.com,TRUE
wakeen.us,TRUE
wakingmoon.com,TRUE
waresec.com,TRUE
warmkessel.com,TRUE
watchlive.net,TRUE
watchlivenhl.tv,TRUE
wbt.ch,TRUE
weaponofmassdestruction.us,TRUE
webdoctruyen.com,TRUE
webdummy.net,TRUE
webgis.ro,TRUE
webhop.biz,TRUE
webhop.info,TRUE
webhop.net,TRUE
webhop.org,TRUE
weblista.pt,TRUE
webpost.net,TRUE
webs.mu,TRUE
webs.vc,TRUE
webskazka.net,TRUE
weddingdream.com,TRUE
wednesdaynightmilitia.com,TRUE
weejay.org,TRUE
weissdecisions.com,TRUE
were.me,TRUE
wewephoto.com,TRUE
wha.la,TRUE
whizoffice.com,TRUE
whynotad.com,TRUE
whypanic.org,TRUE
widlund.fi,TRUE
wikaba.com,TRUE
wikicode.com.br,TRUE
wikihotels.ru,TRUE
wikipedia.cx,TRUE
wildeagles.ru,TRUE
willfe.com,TRUE
windmills-travel.com,TRUE
windmillstravel.com,TRUE
wingandrotors.com,TRUE
winkel.com.ar,TRUE
winnity.ro,TRUE
wins.com.br,TRUE
winspa-system.com,TRUE
wiraprima.com,TRUE
wireheadlabs.com,TRUE
wirehound.com,TRUE
wishnet.us,TRUE
with-linux.com,TRUE
with.mirkforce.de,TRUE
withu.ru,TRUE
wolesnicy.info,TRUE
wolframauto.ru,TRUE
wolmerica.com,TRUE
womenclothingtoday.com,TRUE
wordpressthemespro.net,TRUE
worldstopbrands.com,TRUE
worldtravelgate.net,TRUE
worse-than.tv,TRUE
wow.bz,TRUE
wow64.net,TRUE
wrightus.com,TRUE
writeahistory.com,TRUE
writesthisblog.com,TRUE
wst-place.com,TRUE
wt.lv,TRUE
wtf-no.com,TRUE
wtf.im,TRUE
wut.se,TRUE
www1.biz,TRUE
wwwhost.biz,TRUE
x24hr.com,TRUE
xbox2.bz,TRUE
xboxforum.pl,TRUE
xelux.ru,TRUE
xenbox.net,TRUE
xfscdn.net,TRUE
xialy.com,TRUE
xisla.com.br,TRUE
xn--48jwgybuise.jp,TRUE
xn--nck9azb.jp,TRUE
xpresit.net,TRUE
xserve.org,TRUE
xshade.ca,TRUE
xss.ro,TRUE
xteh.ro,TRUE
xtycoon.org,TRUE
xxuz.com,TRUE
xxxxl.tv,TRUE
xxxxx.tw,TRUE
xxxy.biz,TRUE
xxxy.info,TRUE
yaj.ru,TRUE
yakudza.com,TRUE
yamasra.com,TRUE
yanber.com,TRUE
yanma.com.ar,TRUE
yarga.info,TRUE
yaroshenko.biz,TRUE
yasser.ru,TRUE
yatranepal.org,TRUE
yaxmail.com,TRUE
yendoria.com,TRUE
yesilcamm.com,TRUE
ygfocus.com,TRUE
ygto.com,TRUE
ymik.ru,TRUE
yngling.com,TRUE
yo.fi,TRUE
yo88.net,TRUE
yoogle.info,TRUE
yooko.com.ru,TRUE
yorto.ru,TRUE
youdontcare.com#from http://blog.dynamoo.com/,TRUE
youhei.jp,TRUE
youpc.ro,TRUE
yourspecialtee.com,TRUE
yourtrap.com,TRUE
yourwebhostingcompany.net,TRUE
yovoodoo.info,TRUE
yzin.com,TRUE
z0d.eu,TRUE
za.net,TRUE
za.pl,TRUE
zaantek.com,TRUE
zahe.me,TRUE
zakovryashin.ru,TRUE
zanity.net,TRUE
zapto.org,TRUE
zderzaczek.pl,TRUE
zedchamaa.com,TRUE
zekman.ru,TRUE
zero1.ro,TRUE
zevkli.org,TRUE
zhiweinidexin.cn,TRUE
zhukoff.net,TRUE
ziare.am,TRUE
zimios.fi,TRUE
zipper-maker.com,TRUE
zitaholdings.com,TRUE
zndd.biz,TRUE
zone-it.com,TRUE
zone66.net,TRUE
zonet.us,TRUE
zsh.jp,TRUE
zverovich.net,TRUE
zvezdaringa.ru,TRUE
zwiekszmoc.pl,TRUE
zyix.com,TRUE
zyns.com,TRUE
zzux.com,TRUE